average_shot_length,net_points_rate,net_points_won_rate,winners_rate,unforced_errors_rate,slices_rate,dropshots_rate,crosscourt_rate,middlecourt_rate,down_the_line_rate,ace_rate,opening_1st_body,opening_1st_down_the_t,opening_1st_out_wide,opening_2nd_ground_fh_bh_ratio,opening_3rd_ground_fh_bh_ratio,player
-0.21332067577995922,0.33909062498738607,1.7790562127535148,-1.3859124269874001,-0.016776177621858148,-0.7730920277747864,3.983293184165402,-0.02149972272061342,-0.5831100484630493,0.7168941739232465,-0.8959294317983336,0.3972103469634713,-0.9881071709146727,-0.02540192953108926,0.1691937237287664,0.16444594884817468,Abedallah_Shelbayh
0.7061685506878621,-0.2328460798099289,-0.3727293903845488,-0.6084903140963882,-0.7620261930864741,-0.9522314132888977,-1.5104798613379675,1.639420301174083,-0.6189197861274889,-0.6500767023651386,-1.00515428478692,-1.8225234955355771,1.0968261030958217,1.013600824949285,-0.47232207521719705,-0.34223345383979537,Adam_Walton
1.6770608455089664,1.001139543723828,-0.11087188312436089,-1.6965054032737534,-0.6385484944457686,-0.8025933557503396,0.4265721068031187,4.152872249187703,-2.1608588191127875,-1.2151489801377313,-1.4195394254045728,-0.8687071783163471,0.14448421959613297,1.1652774663725731,0.15838165970158705,0.34612131780205024,Adrian_Andreev
1.1916216409284484,-0.6065674400801525,-0.42844375363139764,-0.3470700030235909,0.38157727458300783,-0.7305703720186383,-0.9102369907313649,0.3708433341234769,0.28424201895792894,-0.40846714216930113,-0.451124934361578,-0.6491659139872584,-0.0833357478592459,0.8735630441739868,-0.4333576024834246,-0.2745672368356599,Adrian_Mannarino
0.49030036972155366,-0.2226478515162615,0.7183435565328994,-1.2905142700919061,-0.5368168682377386,-0.8261595053166098,-0.5860468969503889,1.0397518798385224,0.5418948854998975,-1.3034726040608535,-1.9096550122231475,-0.4247490379379416,1.1991438261164487,-0.8045490456181896,0.4485053777642277,-0.07867844195774623,Albert_Ramos
-0.07568964570055663,-0.3523294814639457,-0.4927077391655805,-0.39428344477471855,1.0619930402423108,-0.013489919363351179,0.9053524113570127,-0.0009385777021968017,-0.4772224766863911,0.6802868080904002,-0.5452311454187337,0.9515814085561423,-0.06123289941070292,-0.9042016071000228,-0.47362188619314205,-0.3378856566452696,Alejandro_Davidovich_Fokina
-0.9629609161088026,-0.044642412208612446,-0.8610582552751695,1.0618048341456279,1.0333920888509418,-0.2640705782879936,2.580087145983844,-0.7372409827975241,1.1835347358814174,-0.5594462442670346,0.08376780829279293,-1.1461810160528505,-0.7355913000917818,2.0262707272499902,0.14129162301346504,-0.17724238417636287,Alejandro_Tabilo
-0.8045166247404822,-0.7121628096122973,1.3350369613123272,0.8117103870878315,0.5736850951792751,-0.1786695277622871,0.3790843740454629,-1.5355408181955188,-0.3855587961226424,-0.5519352035546916,0.6887202702785503,-0.20518278372905616,0.8076673206462217,-0.5195237137962211,0.18509381788638274,0.025517725530505582,Aleksandar_Kovacevic
-0.6142617296568137,-0.7121628096122973,1.1363967698781117,1.6248797993813606,0.7352488379833476,-0.44415985549408726,-0.24179749837913594,-1.2517727869402306,-1.6768664932377975,-2.0748248484951475,1.7535697470120135,0.9611597621249096,-0.782588914493602,-0.24387421525787062,0.08095733913914334,0.12227130962673953,Aleksandar_Vukic
-0.3952039592387284,0.6880776519182238,0.8676482755847604,-1.383782503390439,1.4178301021475315,-0.6982860654567953,0.5165900123793837,2.234913665853102,-0.8924710027161395,-0.9157682057712552,-0.7484344024714694,-0.5421914529799036,0.4948171746256165,0.12924034090319866,0.15608819157460951,0.06719619252580639,Aleksandre_Metreveli
-0.7700286544672384,0.2987919951512548,1.1522055048365432,-1.1661794855549654,1.5403579723371552,1.916653940665275,1.7977437247007524,2.00064762372869,-1.2385489547032085,-0.3224053948199181,-0.8209913422929742,-0.7227318115071438,0.1670694026040307,0.9768592782691085,-0.15516819708660826,0.7201588421188522,Alex_Bolt
1.0674058190671556,-0.30905451894081587,0.27577109313811454,-0.33121617087742994,-0.30859717006323034,-0.2926481007747252,-0.9109239831962176,-0.7634832824939027,0.5511147437472458,0.3122812151320461,-0.8547408424794912,0.4259270581983058,-0.49462460795930796,0.09539403491904846,-0.3118466904920062,-0.3618468500728779,Alex_De_Minaur
0.17014211392278775,-0.14610857112667516,-0.1751602531702757,0.32686539526284547,-0.14323526861289035,-0.31337525428857005,-0.07404702832066243,-0.05256979792688365,-0.08692954187068021,0.33741197262938527,-0.10226693840068578,0.18698065484506068,-0.7248512954260741,0.5809091394751903,-0.49437020578242513,-0.33595902613489914,Alex_Michelsen
1.1913340496429845,-0.46740533056427963,-0.03964664114959019,-0.5715716384157191,-0.550689362720651,-0.23477658947506586,0.19495935595794814,-0.1869979609351734,-0.17487949495854468,0.5842891674065193,-0.08224264218154895,-0.25881968297151314,0.7489458448256872,-0.42760304428363716,0.09278847127003359,-0.10583259469710887,Alex_Molcan
2.8934162116870024,-0.472023396206695,1.8530594213270464,-0.9380570287091898,-0.43711536317354677,-1.2585611741759115,-0.9439923208715035,-0.7800317609133965,1.4212892381499973,-0.49810607844956606,0.12477477470009837,0.05847426815789371,-1.4727001108750346,1.731100840307429,-0.0560576101707996,-0.42599900025191945,Alexander_Blockx
-1.225511823237544,0.9663436500950304,-0.5733010980732037,0.7301374323485785,0.32985437967997505,0.2231523748953558,3.398958165081639,0.16642369242903737,0.2712222273031061,-1.003119579635504,0.9486498434810849,-0.5605274312342045,1.8186702007227693,-1.133850576249537,-0.25183496131134253,-0.1707835865975322,Alexander_Bublik
2.628947528824061,0.1817340703891591,-3.2531619702466137,-1.763180808789655,0.4232384591684222,-1.1899810154576382,-0.9943853842872354,-1.8298496853635333,0.4064064566501363,1.3252316944747848,-2.0099922079913326,0.8299152718271167,-1.203098366541764,-0.19887021549650843,-0.5227783740106996,-0.3579241708262613,Alexander_Cozbinov
-0.32769115896620565,-0.030501793198191414,0.769921550387179,0.25592743041229793,0.28738825002798746,-0.8409933277790875,0.6754037544540932,0.8716248873071113,-0.33970794302976365,-0.5050784336305064,0.6346783909293583,-1.1225827737780636,-0.32319089396615996,1.584868923020176,-0.4619226853895284,-0.2910783218376444,Alexander_Shevchenko
0.34313209460312033,0.1593841086207401,0.3164650210849724,1.167908909889384,0.19679374935724553,-0.738869967132218,-0.5990425967541886,-0.02033835570491725,0.12833322541779174,-0.3005438386240464,0.7570357937899799,-1.1134669168065903,1.1747243218155834,0.19140276085488672,-0.5586148265106785,-0.25645389359646975,Alexander_Zverev
