average_shot_length,net_points_rate,net_points_won_rate,winners_rate,unforced_errors_rate,slices_rate,dropshots_rate,crosscourt_rate,middlecourt_rate,down_the_line_rate,ace_rate,opening_1st_body,opening_2nd_forehand_ground,opening_1st_down_the_t,opening_3rd_forehand_ground,opening_3rd_backhand_ground,opening_2nd_backhand_ground,opening_3rd_slice_shot,opening_1st_out_wide,opening_2nd_slice_shot
2.960591133004926,0.08241758241758242,0.6,0.08709677419354839,0.09032258064516129,0.05025125628140704,0.016331658291457288,0.33542713567839194,0.25251256281407036,0.4045226130653266,0.024630541871921183,0.2967032967032967,0.6483516483516484,0.3131868131868132,0.5274725274725275,0.3791208791208791,0.3241758241758242,0.07142857142857142,0.3901098901098901,0.016483516483516484
2.8828522920203734,0.1276595744680851,0.6944444444444444,0.11009174311926606,0.09862385321100918,0.06311992786293959,0.03606853020739405,0.2822362488728584,0.23354373309287646,0.4697926059513075,0.04753820033955857,0.5283687943262412,0.44680851063829785,0.18439716312056736,0.39361702127659576,0.4397163120567376,0.4858156028368794,0.07801418439716312,0.2765957446808511,0.03900709219858156
3.872340425531915,0.09090909090909091,0.6666666666666666,0.20930232558139536,0.13953488372093023,0.1111111111111111,0.014814814814814815,0.2740740740740741,0.2962962962962963,0.42962962962962964,0.0,0.2727272727272727,0.5454545454545454,0.3939393939393939,0.5757575757575758,0.24242424242424243,0.42424242424242425,0.15151515151515152,0.3333333333333333,0.030303030303030304
3.303834808259587,0.09142857142857143,0.3125,0.10852713178294573,0.13953488372093023,0.088348271446863,0.03329065300896287,0.37772087067861715,0.28297055057618437,0.33674775928297057,0.02359882005899705,0.48,0.6571428571428571,0.21714285714285714,0.4742857142857143,0.34285714285714286,0.2742857142857143,0.13142857142857142,0.29714285714285715,0.05142857142857143
3.2625,0.08045977011494253,0.5714285714285714,0.15625,0.1484375,0.08011049723756906,0.03038674033149171,0.27624309392265195,0.3784530386740331,0.3370165745856354,0.0375,0.41379310344827586,0.6666666666666666,0.22988505747126436,0.6781609195402298,0.20689655172413793,0.27586206896551724,0.04597701149425287,0.3333333333333333,0.04597701149425287
3.4205607476635516,0.13807531380753138,0.5151515151515151,0.07692307692307693,0.10650887573964497,0.045366795366795366,0.027992277992277992,0.24806949806949807,0.2924710424710425,0.4498069498069498,0.016355140186915886,0.39330543933054396,0.5271966527196653,0.22594142259414227,0.4393305439330544,0.45188284518828453,0.4435146443514644,0.029288702928870293,0.3723849372384937,0.02092050209205021
3.488372093023256,0.08163265306122448,0.75,0.2112676056338028,0.08450704225352113,0.04672897196261682,0.03271028037383177,0.308411214953271,0.29906542056074764,0.3691588785046729,0.023255813953488372,0.2857142857142857,0.673469387755102,0.20408163265306123,0.46938775510204084,0.42857142857142855,0.32653061224489793,0.04081632653061224,0.5102040816326531,0.0
2.4124629080118694,0.32,0.325,0.10909090909090909,0.1,0.11764705882352941,0.06512605042016807,0.2857142857142857,0.33613445378151263,0.36764705882352944,0.03560830860534125,0.352,0.384,0.424,0.384,0.304,0.448,0.128,0.224,0.088
3.2788461538461537,0.1,0.8181818181818182,0.08045977011494253,0.09770114942528736,0.046413502109704644,0.016877637130801686,0.2890295358649789,0.27848101265822783,0.43037974683544306,0.009615384615384616,0.44545454545454544,0.5181818181818182,0.17272727272727273,0.4818181818181818,0.42727272727272725,0.4636363636363636,0.06363636363636363,0.37272727272727274,0.01818181818181818
3.2343870470316114,0.16890881913303438,0.5663716814159292,0.16032887975334018,0.131551901336074,0.0665976535541753,0.02139406487232574,0.32263630089717044,0.2532781228433402,0.414423740510697,0.015420200462606014,0.32585949177877427,0.47832585949177875,0.2750373692077728,0.47832585949177875,0.37668161434977576,0.4857997010463378,0.061285500747384154,0.37668161434977576,0.01943198804185351
3.2688172043010755,0.14606741573033707,0.7692307692307693,0.09285714285714286,0.12857142857142856,0.06872037914691943,0.02843601895734597,0.2772511848341232,0.2938388625592417,0.4146919431279621,0.026881720430107527,0.30337078651685395,0.39325842696629215,0.15730337078651685,0.42696629213483145,0.39325842696629215,0.5617977528089888,0.10112359550561797,0.5393258426966292,0.02247191011235955
2.6506024096385543,0.6,0.6111111111111112,0.09090909090909091,0.15151515151515152,0.1386861313868613,0.014598540145985401,0.41605839416058393,0.1386861313868613,0.4233576642335766,0.024096385542168676,0.2,0.5,0.36666666666666664,0.5,0.13333333333333333,0.3,0.23333333333333334,0.43333333333333335,0.13333333333333333
2.903147699757869,0.09308510638297872,0.7142857142857143,0.13851351351351351,0.14358108108108109,0.09796437659033079,0.010178117048346057,0.23346055979643765,0.2582697201017812,0.4681933842239186,0.044794188861985475,0.31117021276595747,0.375,0.3484042553191489,0.3803191489361702,0.4601063829787234,0.5531914893617021,0.1196808510638298,0.3377659574468085,0.06382978723404255
3.0452586206896552,0.13821138211382114,0.6470588235294118,0.11290322580645161,0.11559139784946236,0.08956796628029505,0.032665964172813484,0.3487881981032666,0.21707060063224448,0.42992623814541625,0.032327586206896554,0.4878048780487805,0.46747967479674796,0.21138211382113822,0.45934959349593496,0.35365853658536583,0.4715447154471545,0.0975609756097561,0.2886178861788618,0.044715447154471545
3.588235294117647,0.15625,0.4,0.0,0.17391304347826086,0.3106060606060606,0.030303030303030304,0.25,0.45454545454545453,0.29545454545454547,0.0,0.5,0.3125,0.15625,0.40625,0.21875,0.3125,0.34375,0.34375,0.34375
4.041237113402062,0.18461538461538463,0.5833333333333334,0.21176470588235294,0.18823529411764706,0.04745762711864407,0.02711864406779661,0.3559322033898305,0.20677966101694914,0.423728813559322,0.020618556701030927,0.27692307692307694,0.46153846153846156,0.27692307692307694,0.5692307692307692,0.3384615384615385,0.49230769230769234,0.046153846153846156,0.4307692307692308,0.015384615384615385
2.9791666666666665,0.07194244604316546,0.8,0.09047619047619047,0.07142857142857142,0.06140350877192982,0.017543859649122806,0.28421052631578947,0.30350877192982456,0.4052631578947368,0.017361111111111112,0.2517985611510791,0.460431654676259,0.33093525179856115,0.5467625899280576,0.33093525179856115,0.5179856115107914,0.07913669064748201,0.41007194244604317,0.014388489208633094
3.0585585585585586,0.10185185185185185,0.6363636363636364,0.04938271604938271,0.10493827160493827,0.06345733041575492,0.01312910284463895,0.24945295404814005,0.29540481400437635,0.4442013129102845,0.0,0.6759259259259259,0.4444444444444444,0.12037037037037036,0.39814814814814814,0.4537037037037037,0.5277777777777778,0.08333333333333333,0.19444444444444445,0.018518518518518517
2.574468085106383,0.24390243902439024,0.6,0.24615384615384617,0.16923076923076924,0.04054054054054054,0.04054054054054054,0.36486486486486486,0.25,0.3310810810810811,0.010638297872340425,0.14634146341463414,0.6585365853658537,0.36585365853658536,0.6097560975609756,0.17073170731707318,0.24390243902439024,0.024390243902439025,0.4878048780487805,0.0
2.220689655172414,0.19047619047619047,0.625,0.21839080459770116,0.14942528735632185,0.07909604519774012,0.05084745762711865,0.2768361581920904,0.3559322033898305,0.3389830508474576,0.041379310344827586,0.38095238095238093,0.40476190476190477,0.2857142857142857,0.38095238095238093,0.47619047619047616,0.4523809523809524,0.07142857142857142,0.3333333333333333,0.11904761904761904
3.2442244224422443,0.15853658536585366,0.5769230769230769,0.10087719298245613,0.16228070175438597,0.07205882352941176,0.023529411764705882,0.2691176470588235,0.26323529411764707,0.4470588235294118,0.026402640264026403,0.3597560975609756,0.4451219512195122,0.29878048780487804,0.4451219512195122,0.38414634146341464,0.5121951219512195,0.0975609756097561,0.34146341463414637,0.024390243902439025
3.474285714285714,0.13725490196078433,0.6428571428571429,0.1510791366906475,0.12949640287769784,0.04387990762124711,0.023094688221709007,0.3418013856812933,0.21939953810623555,0.43648960739030024,0.005714285714285714,0.17647058823529413,0.47058823529411764,0.3431372549019608,0.45098039215686275,0.4411764705882353,0.5098039215686274,0.049019607843137254,0.46078431372549017,0.00980392156862745
3.149062191510365,0.16966067864271456,0.6470588235294118,0.02594033722438392,0.10635538261997406,0.0757923748277446,0.028020211299954065,0.2549379880569591,0.2673403766651355,0.46531924666972896,0.01579466929911155,0.4750499001996008,0.564870259481038,0.26746506986027946,0.5429141716566867,0.3213572854291417,0.3872255489021956,0.05389221556886228,0.2375249500998004,0.03792415169660679
